,Country,Region-Geo,Continent,Region,Year,Year_cat,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission,RankTotalGDPUS,RankAgriculturalLand,RankChildrenPerWoman,RankDemocracyScore,RankExports,RankImports,RankIncomePerPerson,RankLifeExpectancy,RankPopulationdensity,RankYearlyCO2emission,TotalRankValue,AverageRanking
112,Lebanon,Asia - Western,Asia,Middle East & North Africa,2000,[2000],58.16226784,26.36601,26.84515,19.85394657,2.226,4.102347316,0.0,1.311304538,14.17755573,33.90000153,1310.0,4612.1986719999995,148.3832111,2.344914515,,35.9377402,11590.570440000001,,,17.0,-2.090103726,7.952743736,74.40899999999999,,,,25.712,,,,,,1.407274378,3742329.0,359.839,,,,836.6429907,,11.90122982,25.0,17260364842.0,455.223671,-21.76018447,,86.0,1.682070201,15352.333330000001,69.0,46.0,68.0,103.0,146.0,69.0,97.0,50.0,21.0,113.0,782.0,86.88888888888889
113,Lesotho,Africa - Southern,Africa,Sub-Saharan Africa,2000,[2000],76.87747036,21.07902,26.200029999999998,1.0998646559999998,4.0889999999999995,,4.0,,34.21843337,79.30000305,420.0,379.7756226,13.64189099,0.282669626,,103.38415140000001,2373.288764,,,79.9,2.39152669,0.21180607,47.265,86.25443487,90.92690279,,18.242,,,,,,1.5156457769999998,1963878.0,64.697,,107.48100000000001,,,,37.3776995,91.0,745832990.1,26.63885991,-69.16571804,,19.972,4.583455231,,158.0,8.0,134.0,91.0,84.0,165.0,165.0,177.0,106.0,0.0,1088.0,120.88888888888889
114,Liberia,Africa - Western,Africa,Sub-Saharan Africa,2000,[2000],26.88953488,21.60139,22.47748,0.052681673,5.88,0.153245132,0.0,,26.13914599,59.29999924,46290.0,185.8134039,2.63408248,,,25.99393756,1038.979751,,,119.5,-6.8917375839999995,0.017702706000000002,52.424,,,,17.702,,,,,,4.906374239,2847290.0,25.566,,73.271,,,,,149.0,529064646.7,9.96210213,-4.528436567,,44.331,5.679470664,436.33333330000005,165.0,129.0,165.0,103.0,110.0,37.0,196.0,160.0,157.0,30.0,1252.0,139.11111111111111
115,Libya,Africa - Northern,Africa,Middle East & North Africa,2000,[2000],8.780704047999999,25.92907,28.29678,0.76464452,3.052,9.005473389,-7.0,3.5598713789999996,35.63056188,31.29999924,2170.0,6479.712522,123.8234644,,,15.49405293,18279.35439,,,24.4,18.41038517,0.187042622,71.872,,,,22.131999999999998,,,,,,1.869040535,5231189.0,2.9730000000000003,,,,1166.285214,,,4.0,33896600871.0,216.4320711,20.13650894,,76.33800000000001,1.959206667,47109.33333,54.0,168.0,109.0,141.0,80.0,8.0,73.0,75.0,196.0,136.0,1040.0,104.0
116,Liechtenstein,Europe - Western,Europe,Europe & Central Asia,2000,[2000],43.75,,,30.43862052,,,,,,,70.0,75606.2032,,,,,165499.7657,,,5.3,1.552524676,36.51522989,,,,,,,,,,,1.172647885,32853.0,205.331,,,,,,,5.9,2483890594.0,,,,15.13,-0.598747646,,131.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,260.0,65.0
117,Lithuania,Europe - Northern,Europe,Europe & Central Asia,2000,[2000],54.53095086,25.973470000000002,25.66177,14.971308800000001,1.338,3.485400688,10.0,2.037186644,44.74711829,87.90000153,20200.0,3267.347443,147.9497071,4.458263805,,51.02259012,19263.305969999998,,,9.6,0.937286803,6.4279710770000005,72.18,,,8.5,35.933,4.01,9.278551,14.534220000000001,4.563696,0.6777088640000001,-0.70338544,3500028.0,53.599,1.28,99.176,,483.6154627,35.895,14.55501915,26.0,11434200000.0,212.24460640000004,-6.27547183,19.75603,66.986,-0.792618002,12199.0,80.0,57.0,18.0,31.0,57.0,114.0,70.0,71.0,124.0,109.0,731.0,73.1
118,Luxembourg,Europe - Western,Europe,Europe & Central Asia,2000,[2000],49.42084942,26.6644,25.639789999999998,69.63955627,1.695,18.91887548,,7.617914279,150.0145465,64.80000305,870.0,46453.245780000005,2955.015079,16.558338199999998,17.40999985,128.9914821,127848.3254,3.495805706,23.77205419,3.9,2.015407866,22.84488963,77.82,,,0.5,37.34,2.5,1.864,,,,1.344082996,435491.0,168.403,,103.56,,1493.054331,,26.37521417,12.0,20269578036.0,3473.532246,21.00806342,,83.75200000000001,1.5494231040000002,8239.0,63.0,69.0,38.0,0.0,2.0,168.0,2.0,23.0,52.0,101.0,518.0,57.55555555555556
119,Macao  China,Asia - Eastern,Asia,East Asia & Pacific,2000,[2000],,,,,,,,,,,,14128.875180000001,,,,,45025.12487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,35.0
120,Madagascar,Africa - Eastern,Africa,Sub-Saharan Africa,2000,[2000],69.64267290000001,21.14569,20.62256,0.410654016,5.547999999999999,0.12194959,7.0,,30.67932053,87.40000153,131220.0,252.3825167,6.23316254,0.572268431,,38.0051148,2054.1778329999997,,,69.3,7.233168835,0.196394691,58.485,70.68616958,70.23622047,,17.48,,,,,,3.120910828,15364272.0,26.171999999999997,,,,,,11.32608304,152.0,3877575177.0,9.37516118,-7.325794272,,27.121,4.102818415,1873.6666670000002,116.0,19.0,159.0,65.0,91.0,75.0,173.0,145.0,156.0,66.0,1065.0,106.5
121,Malawi,Africa - Eastern,Africa,Sub-Saharan Africa,2000,[2000],50.06364022,21.38712,22.04351,0.436379595,6.254,0.080656011,6.0,,25.60365249,85.5,35670.0,155.2715445,4.31429361,2.026180121,,35.33498307,1427.550016,,,102.8,30.53395148,0.126780945,46.04,,,,16.959,,,,,,2.767462151,11228756.0,94.77,,92.792,,,,,160.0,1743506520.0,9.41203952,-9.731330581,,14.61,4.628617197,905.6666667000002,137.0,68.0,175.0,76.0,113.0,66.0,190.0,181.0,85.0,50.0,1141.0,114.1
122,Malaysia,Asia - South Eastern,Asia,East Asia & Pacific,2000,[2000],24.01460965,23.87947,24.67875,21.87387532,2.825,5.406455635,3.0,2.01196477,119.8097087,52.40000153,215910.0,4005.556325,73.44648772,59.56927312,,100.5970803,20322.98913,,,8.7,8.855215344,21.38473116,72.81,88.68775716,97.23780152,,23.581999999999997,0.7020000000000001,1.111,,,0.858668125,2.364760914,23414909.0,70.987,,103.515,,520.2995555,,13.666908900000001,15.0,93789736842.0,124.56994640000002,19.21262847,,61.977,4.415099985,126591.6667,40.0,139.0,100.0,93.0,3.0,162.0,65.0,66.0,101.0,161.0,930.0,93.0
123,Maldives,Asia - Southern,Asia,South Asia,2000,[2000],33.33333333,22.30609,25.24335,2.795385674,3.2710000000000004,1.825040136,,,89.47284827,43.09999847,10.0,2284.973955,94.83867059,,,71.61830622,6867.002843000001,,,36.0,1.133809515,2.203872939,69.279,96.32649558,98.1701231,,18.954,0.777,0.0,,,,1.7112606519999998,273236.0,916.8989999999999,,101.48200000000001,,,,13.79611008,32.0,624337143.6,162.1583877,17.85454205,,27.706,3.21533276,498.66666669999995,162.0,112.0,116.0,0.0,11.0,147.0,124.0,107.0,8.0,34.0,821.0,102.625
124,Mali,Africa - Western,Africa,Sub-Saharan Africa,2000,[2000],31.69506388,21.080270000000002,21.570420000000002,0.092055792,6.836,0.04804347900000001,6.0,,26.78220132,41.09999847,132810.0,214.4665918,4.86616855,14.80774804,,39.38289036,1709.453511,,,116.4,5.602007862000001,0.142545755,49.06100000000001,,,,16.992,0.044000000000000004,,,,,2.924962916,11295324.0,9.107999999999999,,71.07,,,,13.15201304,190.0,2422469641.0,14.79404768,-12.60068904,,28.078000000000003,4.764559615,542.6666667000001,132.0,115.0,178.0,76.0,107.0,79.0,183.0,170.0,184.0,38.0,1262.0,126.2
125,Malta,Europe - Southern,Europe,Europe & Central Asia,2000,[2000],28.125,27.07791,26.79928,28.79673897,1.5930000000000002,5.194336805,,1.77132286,90.55706858,31.70000076,3.0,10377.03732,465.7837864,71.74146342,,102.70427609999999,40552.391639999994,,,6.6,4.177433108,13.66585147,77.36399999999999,,,,36.438,2.654,0.752,,,,0.526605513,397420.0,1257.6580000000001,,100.24600000000001,,1433.786181,,,24.0,3957418083.0,642.754225,-10.65002171,,92.368,0.834979336,2064.333333,113.0,125.0,29.0,0.0,9.0,164.0,41.0,27.0,5.0,67.0,580.0,64.44444444444444
126,Marshall Islands,Oceania,Oceania,East Asia & Pacific,2000,[2000],72.22222222,28.084909999999997,29.734440000000003,0.8572250459999999,,1.4766516440000002,,,,,130.0,2127.485462,409.5671877,,,,11396.15589,,,33.4,-2.9752169060000004,1.5342717959999999,,,,,,0.47,,,,,0.12473016699999999,52145.0,288.094,,,,,,,,110937729.4,465.6477323,,,68.361,0.6039268329999999,77.0,177.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,31.0,9.0,329.0,65.8
127,Martinique,America - Central,Central and South America,America,2000,[2000],,,,,1.939,5.528321945,,,,84.5,,,,,,,25695.68292,,,,,,78.191,,,,34.012,,3.156,,,,,385349.0,349.681,,,,,,,27.6,,,,,,,2130.333333,0.0,0.0,52.0,0.0,0.0,0.0,55.0,19.0,22.0,70.0,218.0,43.6
128,Mauritania,Africa - Western,Africa,Sub-Saharan Africa,2000,[2000],38.56602309,21.96901,25.1528,0.578943923,5.381,0.467569744,-6.0,,29.96143443,70.69999695,3170.0,489.51164500000004,16.13067853,,,45.30321854,3081.683907,2.54,29.56,75.0,5.4036479360000005,0.19203146199999999,59.729,51.20767798,61.33664597,,18.553,,,,,,2.879086886,2642743.0,2.577,44.13,93.14,,,,,91.0,1293653473.0,24.25812228,-15.34178411,,39.989000000000004,2.95864039,1235.666667,144.0,98.0,155.0,131.0,92.0,96.0,156.0,142.0,199.0,55.0,1268.0,126.8
129,Mauritius,Africa - Eastern,Africa,Sub-Saharan Africa,2000,[2000],54.67980296,24.25019,25.371979999999997,15.04982747,1.994,2.314607725,10.0,,61.38569565,51.09999847,390.0,3861.0385420000002,75.46162965,1.051924855,,61.94434447,16581.89652,,,16.3,2.085981264,7.337695439,71.202,84.30308904,94.538963,,28.704,,2.887276,3.138935,2.627422,,0.982676166,1196027.0,586.288,,98.083,,,18.37516,,36.0,4582562398.0,144.9835244,-0.558648819,15.943229999999998,42.67,0.6952994720000001,2768.333333,110.0,56.0,56.0,31.0,31.0,133.0,78.0,83.0,12.0,77.0,667.0,66.7
130,Mayotte,Africa - Eastern,Africa,Sub-Saharan Africa,2000,[2000],54.05405405,,,,4.587,,,,,,160.0,,,1.956847595,,,,,,,,,75.687,,,,17.345,,,,,,,148753.0,397.735,,,,,,,,,,,,,,,0.0,61.0,144.0,0.0,0.0,0.0,0.0,40.0,18.0,0.0,263.0,65.75
131,Mexico,America - Central,Central and South America,America,2000,[2000],54.42526814,26.644779999999997,27.69228,14.08357061,2.659,3.816378713,8.0,1.4518202519999999,30.93905966,45.40000153,667510.0,5816.6144810000005,152.65246090000002,22.45135077,2.069999933,32.93322023,21789.02895,1.41,41.1,21.5,12.10233983,5.081384153,74.38,90.53562478,96.61227886,0.0,23.378,1.98,11.759960000000001,21.286929999999998,2.765598,0.8570062820000001,1.457052104,99959594.0,51.047,15.11,99.524,,361.4502338,5.5999360000000005,11.6552896,76.0,581000000000.0,327.8492275,-1.994160577,11.5793,74.722,1.8201203999999997,381483.6667,10.0,58.0,91.0,56.0,90.0,56.0,62.0,51.0,126.0,180.0,780.0,86.66666666666667
132,Monaco,Europe - Western,Europe,Europe & Central Asia,2000,[2000],,,,39.64869328,,,,,,,0.0,75382.44662999999,2120.7159079999997,,,,73759.6632,,,4.2,1.400615495,42.18486345,,,,,,,,,,,0.8175445020000001,35126.0,23574.497000000003,,,,,,,,2647883820.0,2434.802714,,,100.0,0.8175445020000001,,128.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,141.0,70.5
133,Mongolia,Asia - Eastern,Asia,East Asia & Pacific,2000,[2000],83.98130745,23.987070000000003,25.08182,6.411295824,2.144,3.112616388,10.0,0.993870287,53.99675147,71.40000153,117170.0,471.47332580000005,17.72348654,0.468643716,,67.88985829,4035.028635,,,48.4,11.99969138,1.255652004,62.876000000000005,97.7688517,97.71011943,,21.925,,,,,,0.93775341,2411369.0,1.5390000000000001,,110.836,,198.818095,,13.910160699999999,26.0,1136896162.0,21.64384641,-13.89310682,,57.133,1.052639184,7505.666667,146.0,3.0,65.0,31.0,38.0,142.0,145.0,133.0,203.0,100.0,1006.0,100.6
134,Montenegro,Europe - Southern,Europe,Europe & Central Asia,2000,[2000],,25.8595,25.37174,,1.815,,7.0,,36.81499185,,5430.0,1555.9125210000002,80.66829778,,,51.11021029,12371.38005,,,12.5,,,74.125,,,,33.357,,,,,,-0.486165454,632606.0,45.801,,,,,,,22.0,984279596.4,116.81572709999999,-14.29521844,,58.544,1.298940741,,150.0,0.0,46.0,65.0,79.0,116.0,93.0,54.0,130.0,0.0,733.0,91.625
135,Montserrat,America - Central,Central and South America,America,2000,[2000],,,,,,11.15392415,,,,,,,,,,,25489.72063,,,10.0,,,,,,,,,,,,,,4931.0,48.343,,,,,,,27.5,,,,,,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,128.0,7.0,192.0,64.0
136,Morocco,Africa - Northern,Africa,Middle East & North Africa,2000,[2000],68.68025991,24.885820000000002,25.467129999999997,8.133854771000001,2.698,1.17742931,-6.0,0.35557215600000003,27.98228689,30.70000076,50170.0,1271.811092,15.81122907,11.28624441,,33.35138199,6146.853154,,,42.4,-0.6044245189999999,0.693791245,68.22,,,,22.519000000000002,,,,,,1.218870162,28793236.0,64.479,,82.59299999999999,,137.59703080000003,,,23.0,37020609825.0,53.75052386,-5.369095101,,53.335,1.836881671,33902.0,53.0,22.0,93.0,131.0,101.0,60.0,132.0,112.0,107.0,128.0,939.0,93.9
137,Mozambique,Africa - Eastern,Africa,Sub-Saharan Africa,2000,[2000],61.22993972,21.11392,22.16763,0.28056681,5.782,0.074136522,5.0,0.39408892700000003,16.48020546,92.19999695,411880.0,233.4392656,10.21112242,9.021072265,,36.98020985,1085.616777,,,112.1,12.02914497,0.10959253,47.472,,,,17.999000000000002,0.024,,,,,2.586161614,18200656.0,22.706,,74.949,,22.06553782,,,153.0,4248747769.0,14.10775754,-20.50000439,,29.098000000000003,4.583430394,1349.333333,111.0,40.0,163.0,87.0,137.0,70.0,195.0,176.0,158.0,57.0,1194.0,119.4
138,Myanmar,Asia - South Eastern,Asia,East Asia & Pacific,2000,[2000],16.54374637,20.47997,21.31119,0.029799149,2.428,0.197697122,-7.0,0.285625564,0.494646326,79.19999695,348680.0,,0.45,,,0.589955941,2068.899379,,,58.5,2.461794057,,62.073,89.94176457,94.58631256,,24.568,0.302,,,,,1.030642101,44957660.0,66.449,,101.277,,28.99705234,,2.966506877,21.0,,3.38430644,-0.095309615,,27.215,2.193355651,8888.0,0.0,154.0,80.0,141.0,164.0,1.0,172.0,137.0,105.0,102.0,1056.0,117.33333333333333
139,Namibia,Africa - Southern,Africa,Sub-Saharan Africa,2000,[2000],47.15227927,21.66432,24.14935,4.325261797,4.033,0.9302829340000001,6.0,0.515945711,40.87741935,64.80000305,80320.0,2061.6209710000003,86.87731433,1.819505295,,44.54562212,8045.763747,,,48.0,26.71946419,1.644739547,55.173,,,,19.134,,,,,,2.391708274,1895839.0,2.3,,103.67399999999999,,,,27.5296553,85.0,3908501441.0,126.0478395,-3.668202765,,32.373000000000005,3.985913348,1763.6666670000002,115.0,71.0,130.0,76.0,69.0,94.0,113.0,155.0,201.0,63.0,1087.0,108.7
140,Nauru,Oceania,Oceania,East Asia & Pacific,2000,[2000],,32.31834,33.162440000000004,,,13.51127046,,,,,,,271.3784965,,,,13775.361780000001,,,34.0,,,,,,,,,,,,,,10041.0,478.14300000000003,,,,,,,113.8,,333.0622514,,,,,135.66666669999998,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,15.0,16.0,117.0,39.0
141,Nepal,Asia - Southern,Asia,South Asia,2000,[2000],29.47331706,20.674789999999998,19.98358,0.041908795,4.0680000000000005,0.13253769199999998,6.0,0.332275149,23.28400371,61.70000076,39000.0,225.16867850000003,2.4746982999999996,0.011031168000000001,,32.42658529,2109.581419,,,60.5,4.472433701,0.20465168399999997,62.055,,,,19.229,,,,,,2.385690479,24400606.0,165.78599999999997,,77.039,,21.66195945,,8.735981111000001,124.0,5494252208.0,,-9.142581584,,13.431,6.235179996,3234.0,105.0,121.0,132.0,76.0,120.0,53.0,169.0,138.0,53.0,79.0,1046.0,104.6
142,Netherlands,Europe - Western,Europe,Europe & Central Asia,2000,[2000],57.93838863,25.26476,24.9958,67.80002931,1.72,10.42363723,10.0,4.59782834,70.08230453,72.69999695,3600.0,24179.73141,1214.056076,35.80657318,19.35000038,64.53536224,66000.34402,,,5.1,4.122186181,43.81121466,78.24,,,,37.486999999999995,3.2,1.130492,1.457808,0.7944422,2.626707412,0.714770363,15862825.0,381.97900000000004,,96.949,,1371.1420039999998,6.352398,22.33012728,7.0,385000000000.0,1924.632723,5.546942291000001,6.6363270000000005,76.79899999999999,1.758756169,165348.3333,14.0,47.0,40.0,31.0,21.0,137.0,16.0,17.0,19.0,166.0,508.0,50.8
143,Netherlands Antilles,Europe - Western,Europe,America,2000,[2000],,26.76995,28.73027,,2.1,31.22711183,,,,75.09999847,,,,,,,44568.51882,,,,,,74.648,,,,34.542,,8.611,,,,,179769.0,224.71099999999998,,,,,,,,,,,,,,5613.666667,0.0,0.0,63.0,0.0,0.0,0.0,36.0,48.0,44.0,91.0,282.0,56.4
144,New Caledonia,Oceania,Oceania,East Asia & Pacific,2000,[2000],13.34792123,,,23.56426769,2.3930000000000002,10.84613026,,,,55.59999847,8390.0,12579.59511,,0.594358255,,,67769.00482,,,,-0.616260194,13.8568516,73.457,,,,26.898000000000003,,,,,,1.901374378,211965.0,11.411,,,,,,,18.0,2682347064.0,,,,61.78,2.449979088,2299.0,127.0,159.0,77.0,0.0,0.0,0.0,14.0,60.0,179.0,75.0,691.0,98.71428571428571
145,New Zealand,Oceania,Oceania,East Asia & Pacific,2000,[2000],58.53556644,26.754920000000002,26.49639,39.96856428,1.97918,8.476601542000001,10.0,4.422104103,35.02612143,73.69999695,82660.0,13375.78052,820.2913392,9.66482301,8.380000114,33.35767553,43790.31196,,,6.1,2.994160261,47.38363411,78.9,,,1.0,34.37,2.2,1.4810219999999998,1.834728,1.129091,1.579191152,0.587564086,3858032.0,14.261,,103.305,,2967.73467,20.861520000000002,,28.0,51599748518.0,1051.438727,1.668445901,11.650210000000001,85.677,0.6678979429999999,32703.0,47.0,45.0,54.0,31.0,82.0,61.0,38.0,11.0,168.0,127.0,664.0,66.4
146,Nicaragua,America - Central,Central and South America,America,2000,[2000],42.33006482,25.10603,26.510479999999998,1.779646586,3.2510000000000003,0.7414701370000001,8.0,0.536181456,20.10816583,44.20000076,38140.0,1006.62731,29.01567893,4.884716427,,51.10446028,4981.592285,,,32.5,8.565922047,0.9802164870000001,69.682,,,,18.829,,8.712,,,,1.5687766269999999,5073704.0,39.028,,105.22399999999999,,90.84397517,,13.8141616,125.0,3936327817.0,54.27717373,-27.21672806,,54.736999999999995,2.009301941,3762.0,114.0,85.0,115.0,56.0,126.0,115.0,141.0,104.0,139.0,83.0,1078.0,107.8
147,Niger,Africa - Western,Africa,Sub-Saharan Africa,2000,[2000],29.20975764,20.82732,21.267529999999997,0.018823666,7.725,0.072847097,5.0,,17.79912527,43.59999847,13280.0,164.6489476,2.3224676,5.629802105,,25.69509528,1154.3817490000001,,,101.0,4.51515572,0.036261294,50.692,,,,15.703,,,,,,3.486061854,10922421.0,8.621,,65.053,,,,,216.0,1798365123.0,5.30065796,-7.895970009,,16.186,3.997685979,795.6666667000001,136.0,122.0,185.0,87.0,133.0,35.0,194.0,166.0,185.0,48.0,1291.0,129.1
148,Nigeria,Africa - Western,Africa,Sub-Saharan Africa,2000,[2000],78.88929148,22.21424,23.11974,0.024254471,6.099,0.6401105220000001,4.0,0.732448689,53.97695944,47.90000153,131370.0,371.7680804,5.72473199,0.590686908,,32.02784649,1619.115759,,,112.4,38.16877575,0.064080808,46.629,,,,17.791,0.26899999999999996,,,,,2.375939495,123688536.0,133.89600000000002,,82.042,,38.77110948,,,130.0,45983449593.0,17.10893594,21.94911295,,42.351000000000006,4.046446578,79174.33333,50.0,6.0,173.0,91.0,39.0,51.0,185.0,179.0,61.0,153.0,988.0,98.8
149,Niue,Oceania,Oceania,East Asia & Pacific,2000,[2000],,,,,,1.9298245619999999,,,,,,,313.2335117,,,,,,,19.8,,,,,,,,,,,,,,1900.0,7.308,,,,,,,,,318.15036460000005,,,,,3.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,1.0,190.0,95.0
150,North Korea,Asia - Eastern,Asia,East Asia & Pacific,2000,[2000],,,,0.0,,3.3615509439999998,,0.8612219000000001,,,,,,,,,,,,44.5,,0.0,,,,,,,,,,,0.857250836,,189.933,,,,,,,,,,,,59.412,0.98997201,76959.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,152.0,198.0,19.8
151,Northern Mariana Islands,Oceania,Oceania,East Asia & Pacific,2000,[2000],6.52173913,,,4.383913958,,,,,,,320.0,,,,,,7650.449113,,,,,,,,,,,,,,,,2.002915517,68432.0,147.483,,,,,,,60.2,,,,,90.162,2.137208529,,0.0,179.0,0.0,0.0,0.0,0.0,116.0,0.0,56.0,0.0,351.0,117.0
152,Norway,Europe - Northern,Europe,Europe & Central Asia,2000,[2000],3.424477455,26.07561,25.16566,71.79027442,1.85,8.640737402000001,10.0,5.8097886270000005,46.5363526,83.5,93010.0,37472.671669999996,2603.035363,16.76368042,22.55999947,29.42766948,43174.48117,3.859976825,23.37598781,3.9,15.65120894,51.99874949,78.76,,,0.200000003,36.824,2.9,1.208367,1.257166,1.171095,2.088687265,0.649044821,4490859.0,11.66,,101.286,,7712.411045000001,15.82559,27.435219899999996,11.7,168000000000.0,3155.349233,17.10868312,7.713185,76.081,1.25999501,38804.33333,24.0,182.0,48.0,31.0,50.0,43.0,39.0,12.0,176.0,132.0,737.0,73.7
153,Oman,Asia - Western,Asia,Middle East & North Africa,2000,[2000],3.4668820680000003,25.3688,26.311320000000002,7.154961900000001,3.72,9.966008044,-9.0,3.569938648,59.18158962,28.60000038,20.0,8774.93385,215.51242819999996,3.1171784430000002,,31.35145037,19204.28588,,,14.7,19.98445617,3.5204214169999997,72.139,,,,21.373,,,,,,0.21067481,2264163.0,7.316,,98.566,,1565.773705,,7.1617446760000005,28.0,19867880550.0,263.6181654,27.83013925,,71.569,0.182733654,22564.66667,65.0,181.0,122.0,148.0,33.0,49.0,71.0,72.0,188.0,120.0,1049.0,104.9
154,Pakistan,Asia - Southern,Asia,South Asia,2000,[2000],34.96004566,22.01724,22.97781,0.212073313,4.474,0.736493581,-6.0,0.439284017,13.44132462,20.39999962,21160.0,511.70255549999996,3.16096413,0.38790306,,14.688282699999998,2086.457879,,,87.6,24.89115055,,63.854,,,,19.021,,,,,0.129807054,2.282334206,144522192.0,181.53900000000002,,,,155.58724530000003,,10.08899115,49.0,73952374970.0,14.87749386,-1.246958073,,33.138000000000005,3.071242738,106439.6667,43.0,109.0,141.0,131.0,149.0,6.0,171.0,127.0,48.0,157.0,1082.0,108.2
155,Palau,Oceania,Oceania,East Asia & Pacific,2000,[2000],10.86956522,28.8691,30.124579999999998,,,6.120036162000001,,,9.600961097,,400.0,6251.982057,531.6607553,,,106.0602521,12723.506459999999,,,22.2,5.304213368,,,,,,,1.58,,,,,1.5559607430000002,19172.0,41.769,,100.441,,,,,25.9,119863000.0,801.9745932,-96.45929102,,69.96300000000001,1.137188433,117.33333329999999,176.0,167.0,0.0,0.0,158.0,166.0,88.0,0.0,136.0,14.0,905.0,129.28571428571428
156,Panama,America - Central,Central and South America,America,2000,[2000],29.99730966,25.34018,26.49077,13.88306858,2.821,1.958531763,9.0,0.872273712,72.57519040000001,57.59999847,33690.0,3930.98941,207.7381005,1.228617232,,69.81885461,7405.969922,0.76,43.65,21.8,-1.248207547,6.554796477000001,75.094,91.89961503,96.07984920000001,2.099999905,24.82,1.5,9.732984,17.46351,1.8879099999999998,,1.929441547,2956126.0,39.145,,100.196,,386.9898061,6.224121,10.20438019,91.0,11620500000.0,305.1967338,2.756335786,14.91126,65.78699999999999,3.7124617439999996,5789.666667,79.0,119.0,97.0,43.0,19.0,144.0,119.0,41.0,138.0,93.0,892.0,89.2
157,Papua New Guinea,Oceania,Oceania,East Asia & Pacific,2000,[2000],2.219228901,24.326529999999998,24.545070000000003,0.159142593,4.507,0.499675518,4.0,,66.17835957,78.90000153,301330.0,654.6687817000001,21.18566994,19.02754639,,49.2434789,1821.678261,,,58.4,13.10241774,0.835249302,58.748999999999995,57.3432559,66.67899393,,19.202,0.05,,,,,2.604140007,5378824.0,11.620999999999999,,,,,,18.975965,73.0,3521348155.0,25.91906532,16.93488067,,13.204,1.284500341,2687.666667,120.0,185.0,143.0,91.0,27.0,108.0,180.0,144.0,177.0,76.0,1251.0,125.1
158,Paraguay,America - South,Central and South America,America,2000,[2000],51.15781525,24.84526,25.176389999999998,15.36079366,3.677,0.69030406,7.0,0.720545317,38.229141600000005,73.0,193680.0,1323.481934,49.55174977,2.941195307,,48.96783079,3907.299889,,,27.1,12.14359305,0.747630712,70.07300000000001,,,,20.414,1.17,14.74066,26.59127,2.69225,,2.078592365,5343539.0,13.137,,98.38,,514.6089926,4.533673,10.85777954,86.0,7071265939.0,124.23964620000001,-10.74010259,8.173516000000001,55.331,3.24200917,3688.666667,95.0,65.0,121.0,65.0,75.0,106.0,147.0,101.0,173.0,82.0,1030.0,103.0
159,Peru,America - South,Central and South America,America,2000,[2000],16.55078125,24.106170000000002,25.79287,4.925615057,2.929,1.171376242,5.0,0.47257448799999996,16.00130576,66.19999695,692130.0,2060.576257,56.82417976,4.376922513,,18.1561232,5791.372109,,,30.4,3.6604629889999996,3.076430611,70.506,,,,22.898000000000003,,2.197,,,0.285091339,1.49323591,25861887.0,20.123,24.09,96.95700000000001,,193.8013856,,12.23222868,65.0,53290390318.0,96.81137840000001,-2.154817439,,73.042,2.067428547,30294.0,46.0,153.0,106.0,87.0,139.0,14.0,135.0,93.0,162.0,126.0,1061.0,106.1
160,Philippines,Asia - South Eastern,Asia,East Asia & Pacific,2000,[2000],37.5088037,22.4219,22.864420000000003,8.348676655,3.813,0.87509633,8.0,0.515735623,51.36929375,56.59999847,71170.0,1048.0705130000001,16.00153621,72.62686247,0.7699999809999999,53.36056603,2598.886344,2.3,36.4,30.4,5.709799946,1.982253196,66.774,92.60006358,95.08974816,,20.853,0.585,18.73532,34.56459,3.2596849999999997,0.214409617,2.1446537830000003,77309965.0,257.7,44.83,,,161.72998769999998,2.948545,12.84754896,52.0,81026294681.0,33.63444414,-1.991272278,8.759121,47.99,2.019705828,67653.66667,41.0,102.0,124.0,56.0,44.0,119.0,164.0,121.0,36.0,150.0,957.0,95.7
