,Country,Region-Geo,Continent,Region,Year,Year_cat,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission,RankTotalGDPUS,RankAgriculturalLand,RankChildrenPerWoman,RankDemocracyScore,RankExports,RankImports,RankIncomePerPerson,RankLifeExpectancy,RankPopulationdensity,RankYearlyCO2emission,TotalRankValue,AverageRanking
49,Cyprus,Asia - Western,Asia,Europe & Central Asia,1992,[1992],17.31601732,26.09039,24.88728,1.216300095,2.3369999999999997,6.589593112999999,10.0,1.95712539,49.45695962,64.19999695,,11170.27639,,4.129772398,,60.64004641,36728.996889999995,,,9.4,6.041382146,0.05006043,76.865,94.3624702,99.62139416,,,,,,,,2.212104122,800707.0,86.554,,,1115.934,830.0835731000001,,,23.6,6826714413.0,,-11.18308679,,67.2808,2.587953724,5276.333333,83.0,143.0,59.0,28.0,37.0,130.0,32.0,13.0,85.0,94.0,704.0,70.4
50,Czech Republic,Europe - Eastern,Europe,Europe & Central Asia,1992,[1992],,26.849690000000002,26.55507,,1.6769999999999998,,8.0,,,83.5,,,,,,53.566367500000005,28594.04245,,,,,,72.4,,,,,,1.863199,2.154109,1.613677,0.657380473,,10313662.0,,,,,1002.826733,11.57264,,45.751999999999995,,,0.897496457,14.29587,,,,0.0,0.0,19.0,53.0,0.0,118.0,45.0,49.0,0.0,0.0,284.0,56.8
51,Denmark,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],64.95404195,24.80236,24.09891,4.080846242,1.764,10.50153002,10.0,3.5620860619999997,37.85052863,87.40000153,,24747.03263,,14.83451181,20.40999985,31.61058687,51912.37335,,,6.5,1.677737262,0.38696407899999996,75.33,,,2.400000095,,2.6,1.263127,1.321851,1.196,1.737032196,0.330671402,5172040.0,120.01799999999999,,100.93799999999999,1160.74,1974.484944,9.790586,,9.5,128000000000.0,,6.23994176,10.02617,84.8974,0.36271520799999996,54314.333329999994,23.0,23.0,31.0,28.0,53.0,66.0,18.0,29.0,60.0,138.0,469.0,46.9
52,Djibouti,Africa - Eastern,Africa,Middle East & North Africa,1992,[1992],59.14581536,22.1475,22.99171,0.0,5.879,0.697018075,-7.0,,44.54985229,71.09999847,,1062.6589789999998,,,,76.80229752,4754.312384000001,,,90.5,3.399971163,,56.943000000000005,,,,,,,,,,2.176132019,594437.0,25.622,,71.431,506.45,,,,,631683815.3,,-32.25244524,,75.91,2.347534263,414.3333333,143.0,40.0,154.0,140.0,44.0,150.0,134.0,147.0,151.0,37.0,1140.0,126.66666666666667
53,Dominica,America - Central,Central and South America,America,1992,[1992],24.0,23.37355,26.700309999999998,0.0,,0.8267335570000001,,,51.98261549,,,4092.765593,,,,65.30371908,14302.0507,,,14.4,4.142712521,,,,,,,,,,,,0.16924773399999998,70962.0,94.49,,101.414,,,,,88.0,290430832.0,,-13.321103599999999,,67.6812,0.143542275,58.66666667,154.0,129.0,0.0,0.0,32.0,136.0,78.0,0.0,82.0,10.0,621.0,103.5
54,Dominican Republic,America - Central,Central and South America,America,1992,[1992],53.80794702,23.53831,24.226689999999998,,3.33,,6.0,,,30.10000038,,,,,,43.99649321,6088.428429,1.61,41.95,,,,68.738,,,,,,,,,,,7485619.0,,,,2770.1426,404.90578039999997,,,,,,-6.923623157000001,,,,,0.0,55.0,93.0,72.0,0.0,99.0,123.0,93.0,0.0,0.0,535.0,89.16666666666667
55,Ecuador,America - South,Central and South America,America,1992,[1992],28.727784999999997,24.44259,25.76615,0.0,3.576,2.079261762,9.0,0.6059706970000001,36.02702007,39.79999924,,1327.249289,,3.409286657,,31.18171999,14207.405190000001,,,39.9,4.137639799,0.005118035,69.822,,,,,,,,,0.4261893,2.184783768,10725281.0,37.824,,,39524.24,198.76313430000002,,25.20223488,79.4,14235121581.0,,4.845300083,,56.1604,3.142338389,22300.66667,63.0,120.0,100.0,38.0,56.0,64.0,80.0,81.0,134.0,120.0,856.0,95.11111111111111
56,Egypt,Africa - Northern,Africa,Middle East & North Africa,1992,[1992],2.913255312,25.318260000000002,27.452170000000002,0.008326502,4.018,1.37713524,-6.0,0.562549196,28.39683681,25.29999924,,1173.2100699999999,,,,30.91301222,7589.51039,,,57.4,19.73341854,,65.42,,,,,,,,,0.38492062899999996,1.798980049,59004372.0,58.919,,84.21600000000001,998.85,242.7619806,,18.48023005,,69224523386.0,,-2.516175413,,43.2124,1.4921321140000001,81257.0,36.0,174.0,111.0,122.0,79.0,62.0,109.0,116.0,104.0,151.0,1064.0,106.4
57,El Salvador,America - Central,Central and South America,America,1992,[1992],70.02895753,24.56273,25.21249,0.0,3.7769999999999997,0.623504627,7.0,0.515290837,16.08969394,50.79999924,,1696.185962,,,,32.43480215,8888.463399,,,41.4,4.253875214,,67.572,74.14316182,84.9466353,,,,,,,,1.562016546,5498489.0,261.323,,100.916,4757.87,142.21515019999998,,,104.1,9326459854.0,,-16.3451082,,51.1266,3.43125199,3428.333333,74.0,16.0,105.0,61.0,124.0,70.0,101.0,102.0,30.0,79.0,762.0,84.66666666666667
58,Equatorial Guinea,Africa - Central,Africa,Sub-Saharan Africa,1992,[1992],11.90730838,21.2967,21.147660000000002,0.0,5.902,0.541045694,-7.0,,1.9457988640000001,41.59999847,,567.9302882000001,,,,36.16086112,2264.1100690000003,,,118.1,0.06934704900000001,,47.07899999999999,,,,,,,,,,3.3846962769999998,399843.0,14.254000000000001,,,73236.13,,,,,227081762.0,,-34.21506225,,36.3806,5.65824806,216.33333330000002,157.0,156.0,155.0,140.0,155.0,80.0,164.0,173.0,166.0,25.0,1371.0,152.33333333333334
59,Eritrea,Africa - Eastern,Africa,Middle East & North Africa,1992,[1992],,20.28294,19.562079999999998,0.0,6.438,,,0.275540755,11.42360635,57.09999847,,134.9203565,,,,44.95358302,1165.7170199999998,,,85.1,,,49.865,,,,,,,,,,0.11278275199999999,3184019.0,27.075,,,,9.815202102,,,,429588978.5,,-33.52997668,,16.1016,1.053748875,,151.0,0.0,168.0,0.0,135.0,101.0,195.0,165.0,148.0,0.0,1063.0,177.16666666666666
60,Eritrea and Ethiopia,Africa - Eastern,Africa,Middle East & North Africa,1992,[1992],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55756999.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
61,Estonia,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],32.41330502,24.795270000000002,25.003420000000002,0.16351806,1.7109999999999999,15.07796237,6.0,4.285641883,,86.0,,,,,,54.35982238,16491.463669999997,,,15.3,,0.06525281599999999,69.14,,,,,3.2639999389999996,19.811220000000002,33.617709999999995,6.571338000000001,,-1.824181555,1527660.0,33.873000000000005,,102.759,8393.8228,804.7421527,24.47372,,50.878,,,5.892230613,20.37804,70.6684,-2.148834689,23034.0,0.0,111.0,23.0,72.0,0.0,121.0,67.0,89.0,138.0,121.0,742.0,92.75
62,Ethiopia,Africa - Eastern,Africa,Sub-Saharan Africa,1992,[1992],,19.63097,19.36864,0.0,7.143,0.057342292999999996,0.0,0.301267393,3.2122252010000003,68.0,,101.3381627,,,,7.618499912000001,842.7069306,,,116.1,15.53249297,,47.763000000000005,,,,,,,,,,3.4043546210000004,51730288.0,46.843999999999994,,74.771,,7.77661943,,5.643718831,,5286719782.0,,-4.40627471,,13.1034,5.262250745,2966.333333,94.0,0.0,181.0,94.0,154.0,2.0,202.0,170.0,119.0,76.0,1092.0,156.0
63,Faeroe Islands,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],2.158273381,,,3.73072747,,14.33224756,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.031345037,46050.0,32.916,,,,,,,33.0,,,,,30.7268,-1.815013209,660.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,45.0,362.0,120.66666666666667
64,Falkland Islands (Malvinas),Europe - Northern,Europe,America,1992,[1992],,,,,,17.10199005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17600000000000002,,,,,,,,,,,,,,36.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,6.0,211.0,105.5
65,Fiji,Oceania,Oceania,East Asia & Pacific,1992,[1992],23.80952381,23.9823,25.90212,0.0,3.352,0.970361653,5.0,,51.91764757,36.40000153,,1851.8009920000002,,9.543075496,,54.91465057,6820.57208,,,24.1,6.265133422999999,,65.94800000000001,,,,,0.472299993,,,,,1.234625302,744396.0,40.735,,99.82,38653.477999999996,,,21.60100769,57.0,1378473251.0,,-2.997002997,,43.165,3.051093139,722.3333332999999,129.0,130.0,94.0,79.0,33.0,123.0,117.0,109.0,130.0,46.0,990.0,110.0
66,Finland,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],7.89914311,25.800320000000003,25.264789999999998,7.667109057,1.85,9.504645632,10.0,5.3809930679999995,25.96894088,84.40000153,,17874.02535,,9.14080867,19.15999985,25.15571726,41294.32997,,,5.0,0.9189392829999999,1.884175563,75.7,,,,,2.1,3.2302880000000003,4.189721,2.287992,2.054514549,0.561909851,5034766.0,14.889000000000001,,110.573,21848.84,3146.147899,27.70363,,11.7,90120692832.0,,0.813223618,10.866760000000001,80.0054,0.9616809409999999,47853.66667,32.0,167.0,35.0,28.0,90.0,42.0,28.0,25.0,165.0,134.0,746.0,74.6
67,France,Europe - Western,Europe,Europe & Central Asia,1992,[1992],55.38189055,25.05716,24.45819,0.7636001609999999,1.724,6.941837134,9.0,3.953003486,21.80806599,74.90000153,,19029.93463,,18.44271678,17.31999969,21.21455232,50281.835119999996,,,6.7,1.9301395590000001,0.271338368,77.46,,,3.299999952,,3.1,0.981137,1.255104,0.7115858,1.651418677,0.44659392200000003,57189616.0,103.698,,102.095,3551.41,1910.4888059999998,11.9461,,8.3,1120000000000.0,,0.593509733,14.7349,74.3984,0.6769715629999999,397001.0,4.0,51.0,27.0,38.0,103.0,29.0,22.0,8.0,75.0,174.0,531.0,53.1
68,French Guiana,America - South,Central and South America,America,1992,[1992],,,,,4.011,6.961749931,,,,67.0,,,,,,,14857.744380000002,,,,,,72.607,,,,,,,,,,,126405.0,1.405,,,1066191.38,,,,,,,,,,,880.0,0.0,0.0,110.0,0.0,0.0,0.0,74.0,47.0,203.0,50.0,484.0,96.8
69,French Polynesia,Oceania,Oceania,East Asia & Pacific,1992,[1992],11.74863388,27.84075,28.81255,0.0,3.175,3.171467279,,,1.423082336,60.29999924,,14231.76756,,,,25.11591397,48042.40385,,,,1.271569884,,69.332,,,,,,,,,,1.993886551,203481.0,50.87,,106.088,,,,,,2895894295.0,,-23.69283164,,54.9376,1.154282712,645.3333332999999,111.0,157.0,86.0,0.0,157.0,41.0,24.0,86.0,115.0,43.0,820.0,102.5
70,Gabon,Africa - Central,Africa,Sub-Saharan Africa,1992,[1992],20.02561416,22.97127,23.26579,0.028246051,5.2589999999999995,2.14905374,-4.0,1.3155245340000001,46.07555286,71.69999695,,4459.123397,,,,33.79328923,27044.31505,,,59.4,0.213866957,,61.479,,,,,,,,,,3.245728087,991289.0,3.7030000000000003,,,168483.34,235.39878199999998,,,,4420256843.0,,12.28226363,,71.6294,4.9965663860000005,2130.333333,97.0,140.0,139.0,107.0,41.0,75.0,47.0,131.0,192.0,70.0,1039.0,103.9
71,Gambia,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],61.2,20.41435,21.87857,0.019734016,6.082999999999999,0.191536042,8.0,,30.59270613,73.90000153,,584.0733272000001,,,,75.82008326,1331.248825,,,75.8,1.950029911,,52.666000000000004,,,,,,,,,,3.193981575,1033748.0,91.523,,65.085,7708.88,,,,,606677719.0,,-12.87523032,,40.5116,5.946290475,198.0,144.0,30.0,158.0,53.0,72.0,146.0,191.0,159.0,84.0,23.0,1060.0,106.0
72,Georgia,Asia - Western,Asia,Europe & Central Asia,1992,[1992],46.46711757,24.92825,25.88204,0.0,2.076,2.868189896,4.0,1.776767826,35.67216191,71.80000305,,727.1532628,,,,66.25787428,4786.061868,,,35.0,1314.186399,,70.192,,,,,4.725500107,0.217166,0.39386950000000004,0.0489405,,0.77451105,5346229.0,76.703,,96.665,11877.718,504.07845779999997,4.257313,,,3543781426.0,,-30.58571237,10.3131,54.5592,0.336681499,15334.0,103.0,67.0,46.0,83.0,57.0,137.0,132.0,75.0,96.0,111.0,907.0,100.77777777777777
73,Germany,Europe - Western,Europe,Europe & Central Asia,1992,[1992],48.55211526,26.14012,25.25234,1.210580299,1.321,11.12390959,10.0,4.190114635,24.01480223,72.19999695,,20685.689980000003,,12.66390554,,24.41943703,53010.60634,,,6.2,5.400475257999999,0.433440951,76.07,,,2.099999905,,2.8,1.124522,1.3093860000000002,0.9403679,1.6733059940000001,0.760346947,80282985.0,224.868,,98.787,1915.22,1523.926948,9.544300999999999,,17.058,1670000000000.0,,-0.40463479700000005,12.59103,73.1852,0.8062684109999999,893060.6667,3.0,62.0,3.0,28.0,95.0,35.0,16.0,20.0,39.0,180.0,481.0,48.1
74,Ghana,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],55.90225894,21.424020000000002,21.97155,0.002554956,5.392,0.261606202,-1.0,0.36220748700000005,17.22593952,83.90000153,,228.45879680000004,,2.192211094,,28.76762747,1850.1203079999998,2.79,29.99,75.7,11.15006581,,57.43899999999999,,,,,,,,,,2.8488210869999997,15655847.0,65.634,77.65,,3226.33,75.51084243,,10.76865678,,3572868343.0,,-11.54168794,,37.9202,4.818504263,4095.666667,101.0,48.0,142.0,96.0,118.0,55.0,176.0,146.0,101.0,86.0,1069.0,106.9
75,Gibraltar,Europe - Southern,Europe,Europe & Central Asia,1992,[1992],,,,,,3.391042715,,,,,,,,,,,,,,,,,,,,,,,,,,,,27032.0,4505.333,,,,1205.506044,,,,,,,,,,91.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,19.0,9.5
76,Greece,Europe - Southern,Europe,Europe & Central Asia,1992,[1992],71.11714507,25.24259,24.430870000000002,0.0,1.37,7.2934978710000005,10.0,2.135932325,18.26776449,52.20000076,,9882.290356,,2.2903180830000003,7.659999847000001,28.90742878,34427.33398,,,10.2,14.79881428,0.048204812,77.187,,,3.900000095,,3.7,1.1232540000000002,1.769088,0.49886260000000004,1.5514099819999998,1.101272936,10351229.0,78.444,,99.29899999999999,7177.929,1027.938903,2.118528,,17.34,102000000000.0,,-10.63966428,20.00797,59.0206,1.2518421770000001,75496.66667,29.0,13.0,4.0,28.0,111.0,56.0,39.0,12.0,92.0,150.0,534.0,59.333333333333336
77,Greenland,America - North,North America,America,1992,[1992],0.687737782,25.02616,26.224459999999997,0.30680900699999997,2.6069999999999998,8.683950839,,,,,,15355.04674,,6.063140822,,,53290.60122,,,,1.5456782530000002,,,,,,,,,,,,-0.361011222,55735.0,0.026000000000000002,,,10819636.83,,,,90.4,849134084.7,,,,80.1632,-0.07043137,484.0,141.0,182.0,66.0,0.0,0.0,0.0,15.0,0.0,206.0,40.0,650.0,108.33333333333333
78,Grenada,America - Central,Central and South America,America,1992,[1992],35.29411765,23.933670000000003,25.45151,0.18638081399999998,3.551,1.245971188,,,39.58551577,,,3630.4255689999995,,,,55.109452399999995,12197.84558,,,17.0,4.177019414,0.0,68.925,,,,,,,,,,0.7701052629999999,97113.0,282.305,,,,,,21.71609024,90.1,352561518.2,,-15.52393663,,33.876,1.4335361999999998,121.0,153.0,104.0,99.0,0.0,49.0,124.0,89.0,91.0,24.0,18.0,751.0,93.875
79,Guadeloupe,America - Central,Central and South America,America,1992,[1992],,,,,2.149,3.614575888,,,,75.30000305,,,,,,,7896.668702,,,,,,74.437,,,,,,,,,,,394606.0,231.44,,,,,,,,,,,,,,1426.333333,0.0,0.0,50.0,0.0,0.0,0.0,104.0,36.0,38.0,59.0,287.0,57.4
80,Guam,Oceania,Oceania,East Asia & Pacific,1992,[1992],37.03703704,,,0.9360991790000001,2.929,,,,,59.0,,,,,,,,,,,,,72.42,,,,,,,,,,1.7880759080000002,138981.0,253.153,,,,,,,107.6,,,,,91.2996,2.064252217,,0.0,103.0,78.0,0.0,0.0,0.0,0.0,48.0,31.0,0.0,260.0,65.0
81,Guatemala,America - Central,Central and South America,America,1992,[1992],39.98693542,23.993489999999998,24.43747,0.022910329,5.465,0.643864772,3.0,0.516669003,18.06598943,29.20000076,,1498.704836,,,,27.29625964,8878.901679999999,,,54.7,8.861384879,,63.233999999999995,,,,,,24.15801,43.16607,5.5875010000000005,,2.317049691,9345130.0,85.823,,,11924.667,90.03677529,2.837853,8.313948701000001,118.5,14005591526.0,,-9.230270207,6.171083,41.9142,3.272590835,6017.0,64.0,94.0,145.0,84.0,113.0,49.0,102.0,122.0,87.0,97.0,957.0,95.7
82,Guernsey,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],,,,,,,,,,,,,,,,,69726.87945,,,,,,,,,,,,,,,,,61675.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,12.0
83,Guinea,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],57.19925118,21.47,21.14527,0.0,6.492000000000001,0.166139972,-5.0,,24.87461354,89.0,,334.5915453,,,,26.07327938,1588.6968769999999,,,135.3,26.22021363,,51.033,,,,,,,,,,6.099627312999999,6466435.0,26.302,,,34558.04,,,,,2212931965.0,,-1.198665839,,28.6056,7.117882324,1074.333333,118.0,45.0,170.0,114.0,93.0,45.0,183.0,162.0,150.0,57.0,1137.0,126.33333333333333
84,Guinea-Bissau,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],51.45803698,21.17416,21.64465,0.0,6.553999999999999,0.245866778,-6.0,,4.902489843,60.90000153,,186.78915519999998,,,,50.11188581,1491.079741,,,119.9,64.98118999,,49.757,,,,,,,,,,2.042555996,1058839.0,29.31,,,28630.4,,,,,197779642.3,,-45.20939597,,29.8046,4.89034357,260.3333333,159.0,60.0,172.0,122.0,153.0,111.0,187.0,166.0,145.0,29.0,1304.0,144.88888888888889
85,Guyana,America - South,Central and South America,America,1992,[1992],8.808737617,22.80459,24.44279,0.11622202400000001,2.467,1.454272414,6.0,,127.55530800000001,45.29999924,,698.3067679,,,,152.80572709999998,4469.308492,,,44.2,13.49999937,,62.321000000000005,,,,,,11.485999999999999,,,,0.023081234,723615.0,3.366,,,329240.81,,,,,505305251.9,,-25.25041903,,29.4046,-0.27981347300000003,1052.333333,148.0,160.0,62.0,72.0,2.0,164.0,137.0,125.0,193.0,56.0,1119.0,111.9
86,Haiti,America - Central,Central and South America,America,1992,[1992],57.14804064,23.01622,21.66347,0.0,5.21,0.12250409699999999,-7.0,0.21801575399999998,7.571511403,47.09999847,,476.39300149999997,,5.9052404670000005,,24.96617704,2912.619033,,,94.7,20.90816579,,55.137,,,,,0.083999999,,,,,2.032552597,7422881.0,267.491,,,1895.4679999999998,17.23172115,,,76.0,3536477718.0,,-17.39466564,,30.142,4.777057941,909.3333332999998,104.0,46.0,136.0,140.0,149.0,40.0,155.0,155.0,29.0,52.0,1006.0,111.77777777777777
87,Holy See,Europe - Southern,Europe,Europe & Central Asia,1992,[1992],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0,1756.818,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
88,Honduras,America - Central,Central and South America,America,1992,[1992],29.98480651,23.87519,24.605829999999997,0.0,4.95,0.59556767,6.0,0.48466211600000003,32.17021277,46.70000076,,1085.763354,,,,36.27659574,6163.389207,1.05,41.95,42.0,9.102214291000001,,67.578,,,,,,,,,,2.7186519110000003,5165380.0,46.083,46.49,,18571.2584,110.70765109999999,,,126.5,5608380316.0,,-4.106382979,,41.4524,3.9229097110000004,3076.333333,91.0,115.0,129.0,72.0,64.0,83.0,122.0,101.0,121.0,77.0,975.0,108.33333333333333
89,Hong Kong China,Asia - Eastern,Asia,East Asia & Pacific,1992,[1992],,,,,,,,,,,,22555.35372,,,,,49515.20602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,23.0
90,Hungary,Europe - Eastern,Europe,Europe & Central Asia,1992,[1992],68.27639924,25.99537,25.473589999999998,0.224984895,1.749,5.671051516,10.0,2.419692052,31.85982181,76.19999695,,3724.358018,,4.15397896,,31.88458278,21071.2571,,,15.3,21.50917966,0.048275799,69.21,,,2.0,,2.9,3.5979650000000003,4.79434,2.548921,0.781439036,-0.039136582999999996,10352695.0,111.281,,100.28,10058.85,1016.157467,19.09446,,37.778,38619138295.0,,-0.024760965,21.830170000000003,65.5864,-0.23076092399999998,58710.666670000006,47.0,19.0,30.0,28.0,67.0,69.0,58.0,87.0,67.0,143.0,615.0,61.5
91,Iceland,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],22.74314214,25.63281,24.9051,5.868455178,2.171,7.040401826,,7.792562544,30.30048086,84.40000153,,24976.65735,,3.718243445,,30.37584751,50288.78402,,,4.6,3.449289505,1.532226528,78.77,,,0.200000003,,3.0,,,,2.708932165,1.2566320770000001,259881.0,2.523,,,654143.03,2092.943802,,,26.5,6520331239.0,,-0.07536665299999999,,91.102,1.4500089809999999,1829.6666670000002,84.0,134.0,51.0,0.0,74.0,60.0,21.0,2.0,197.0,65.0,688.0,76.44444444444444
92,India,Asia - Southern,Asia,South Asia,1992,[1992],60.85719379,20.646420000000003,20.67087,0.0,3.7089999999999996,0.8609971409999999,8.0,0.376484944,8.690521821,42.20000076,,323.8575014,,4.046947718999999,,9.699823676,2371.076983,,,83.8,8.96515236,0.000111308,59.119,,,,,0.47999998899999996,,,,0.068209445,2.015012719,910064576.0,276.846,,,2113.036,45.55521681,,9.9173389,,295000000000.0,,-0.7557890009999999,,25.971,2.834657748,783563.0,14.0,31.0,103.0,53.0,146.0,6.0,162.0,139.0,26.0,179.0,859.0,95.44444444444444
93,Indonesia,Asia - South Eastern,Asia,East Asia & Pacific,1992,[1992],22.82605696,20.49719,21.29008,0.018658098999999997,2.931,1.063225402,-7.0,0.5660535839999999,27.89143662,56.29999924,,669.1430377,,3.072878245,,24.95831167,4766.281796,,,57.1,5.364316197,,64.308,,,,,0.150199994,,,,0.184470892,1.6195753819999998,190512441.0,100.029,,93.73100000000001,15035.23,61.34230965,,15.75803926,,127000000000.0,,2.933124953,,32.571999999999996,4.718810183,202557.6667,24.0,133.0,80.0,140.0,82.0,39.0,133.0,119.0,77.0,163.0,990.0,99.0
94,Iran,Asia - Southern,Asia,Middle East & North Africa,1992,[1992],39.16797151,24.09265,24.50362,0.0,4.137,4.0137103960000005,-6.0,1.417816278,14.51397106,25.5,,1445.852456,,,,26.63384872,14090.7682,,,40.3,28.07645634,,65.72800000000001,,,,,,,,,0.8755749429999999,1.6078663969999998,57067645.0,34.624,,85.51899999999999,2323.3486,323.06567010000003,,7.440989032,89.5,82511394661.0,,-12.11987767,,57.8924,3.119472462,229053.0,34.0,97.0,113.0,122.0,129.0,47.0,81.0,112.0,137.0,165.0,1037.0,115.22222222222223
95,Iraq,Asia - Western,Asia,Middle East & North Africa,1992,[1992],23.02398427,25.710620000000002,27.02735,0.0,5.699,3.348151507,-9.0,1.260299188,,15.60000038,,,,,,,7406.122418999999,,,40.4,,,69.9,,,,,,,,,,2.815995949,18417924.0,42.02,,,3844.6540000000005,,,,,,,,,69.3356,2.5103251980000003,61666.0,0.0,132.0,151.0,146.0,0.0,0.0,111.0,79.0,128.0,145.0,892.0,148.66666666666666
96,Ireland,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],64.05864422,26.25085,25.32398,1.239680365,1.9180000000000001,8.824458068,10.0,2.7778233660000002,60.61071958,49.0,,14640.437569999998,,36.58951214,13.60000038,52.81351839,35117.631089999995,,,6.7,,0.169251102,75.54,,,8.600000381000001,,2.0,0.7959415,1.237098,0.3770014,1.4295768580000001,0.6845894509999999,3549302.0,50.507,,104.134,14707.73,1294.867497,15.5659,,17.182000000000002,,,7.797201192,10.57577,57.3116,1.036739392,31320.66667,0.0,25.0,40.0,28.0,22.0,114.0,36.0,27.0,116.0,127.0,535.0,59.44444444444444
97,Isle of Man,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],66.66666667,,,,,,,,,,,12398.50938,,,,,34703.23133,,,,3.755534448,,,,,,,,,,,,0.480783674,71305.0,124.65899999999999,,,,,,,,884075711.2,,,,51.7608,0.49508123,,138.0,21.0,0.0,0.0,0.0,0.0,38.0,0.0,57.0,0.0,254.0,63.5
98,Israel,Asia - Western,Asia,Middle East & North Africa,1992,[1992],26.66358595,25.457710000000002,25.649720000000002,0.75097715,2.952,8.631259002,9.0,2.5828157330000003,30.63225711,61.90000153,,15814.39991,,11.69739801,8.119999886,44.33651981,36103.04507,,,8.7,13.54468142,0.29145841899999997,76.8,,,,,3.6565001010000002,1.2414969999999999,1.7454060000000002,0.7550775,,3.4554666810000003,4807603.0,217.097,,102.537,368.55300000000005,1394.747166,7.077847,,20.7,81017170729.0,,-13.70426271,6.4569980000000005,90.5618,3.567497369,41495.66667,35.0,124.0,81.0,38.0,71.0,100.0,35.0,14.0,41.0,131.0,670.0,67.0
99,Italy,Europe - Southern,Europe,Europe & Central Asia,1992,[1992],54.32661249,25.619429999999998,24.86551,1.376215626,1.2770000000000001,7.523751496,10.0,2.627338106,18.21724309,55.59999847,,16972.62591,,8.553828263,19.63999939,18.14946893,44027.28972,,,7.7,4.907860035,0.070174388,77.44,,,5.1999998089999995,,,2.1088419999999997,3.662117,0.5829161,1.6601238130000002,0.06792443299999999,56895154.0,188.821,,99.551,3360.26,980.7917363,4.87447,,7.61,964000000000.0,,0.067774164,15.01842,66.8044,0.126620425,428065.0,6.0,52.0,1.0,28.0,112.0,18.0,26.0,9.0,45.0,175.0,472.0,47.2
100,Jamaica,America - Central,Central and South America,America,1992,[1992],43.95198523,22.75759,25.58586,0.318065389,2.855,3.3757962580000003,10.0,1.215794049,62.27454402,86.5,,3330.939118,,0.126190689,,63.21978265,14809.84737,,,23.8,60.03573385,,70.501,,,4.0,,,,,,,0.704137032,2398249.0,218.201,,,3900.22,225.3814946,,,,8071010741.0,,-0.945238637,,49.9124,1.174463456,8096.0,79.0,78.0,72.0,28.0,21.0,135.0,75.0,71.0,40.0,100.0,699.0,69.9
